Player_ID,Player_Name,Age,Gender,Skill_Level,Sport,City,Neighborhood,Available_Days,Available_Times,Hours_Available,Competitive_Level
ID_10175,أحمد الحربي,44,ذكر,متقدم,سلة,الرياض,الملز,"الخميس, الاثنين, الثلاثاء","عصرًا, مساءً, ظهرًا",4,ودي
ID_10176,هند العنزي,30,ذكر,مبتدئ,سلة,أبها,المروج,"الثلاثاء, الخميس",صباحًا,4,ودي
ID_10177,علي القرشي,39,ذكر,مبتدئ,كرة القدم,أبها,المروج,الأربعاء,"صباحًا, عصرًا, ليلاً",2,ودي
ID_10178,طارق الدوسري,21,ذكر,متقدم,سكواش,أبها,الخالدية,الاثنين,"عصرًا, صباحًا, مساءً",2,تنافسي
ID_10179,سعيد الشمري,28,أنثى,متقدم,سلة,جدة,السلامة,"الأحد, الاثنين, السبت, الخميس","مساءً, ظهرًا, صباحًا",3,تنافسي
ID_10180,محمد الحربي,35,ذكر,متوسط,تنس,مكة,الزاهر,"الجمعة, الخميس","ظهرًا, عصرًا",4,تنافسي
ID_10181,ماجد العنزي,23,أنثى,محترف,تنس,الرياض,اليرموك,"الأحد, السبت",ليلاً,5,تنافسي
ID_10182,شهد العسيري,20,أنثى,مبتدئ,سكواش,تبوك,الورود,"الأربعاء, الثلاثاء",صباحًا,2,احترافي
ID_10183,شهد الخثعمي,28,ذكر,متوسط,سكواش,الخبر,الخزامى,الاثنين,"ليلاً, مساءً, عصرًا",3,احترافي
ID_10184,ياسر المالكي,23,ذكر,متوسط,سلة,بريدة,الريان,الخميس,ظهرًا,4,ودي
ID_10185,ناصر العتيبي,18,ذكر,محترف,بادل,الدمام,الريان,"السبت, الأحد",ظهرًا,1,ودي
ID_10186,طارق الشمراني,20,أنثى,مبتدئ,بادل,المدينة,العاقول,"الثلاثاء, السبت, الأحد","ظهرًا, ليلاً",3,احترافي
ID_10187,ماجد السبيعي,34,ذكر,متقدم,تنس,الرياض,اليرموك,"الأحد, السبت, الاثنين","ظهرًا, مساءً, ليلاً",4,ودي
ID_10188,عبدالرحمن الخثعمي,42,ذكر,متوسط,كرة القدم,الرياض,السويدي,"الأربعاء, الأحد, الاثنين, الثلاثاء",صباحًا,5,ودي
ID_10189,ناصر الهاجري,19,أنثى,متقدم,سكواش,تبوك,الشمال,"الثلاثاء, الاثنين","ليلاً, ظهرًا",3,تنافسي
ID_10190,سالم العنزي,18,أنثى,مبتدئ,كرة القدم,مكة,بطحاء قريش,"الثلاثاء, الخميس, الاثنين, الأحد",ليلاً,2,ودي
ID_10191,حسن السبيعي,36,ذكر,متقدم,سلة,الرياض,العليا,"الأربعاء, الخميس",صباحًا,1,احترافي
ID_10192,ماجد الدوسري,18,ذكر,محترف,كرة القدم,مكة,الشوقية,"الخميس, الثلاثاء, السبت","ظهرًا, عصرًا",4,احترافي
ID_10193,علي المالكي,24,ذكر,مبتدئ,سكواش,تبوك,الشمال,"الجمعة, الخميس, الأحد, السبت","ليلاً, صباحًا",2,ودي
ID_10194,سالم الشمري,20,أنثى,متقدم,تنس طاولة,الخبر,الخزامى,الأربعاء,صباحًا,4,ودي
ID_10195,سارة الهاجري,41,أنثى,محترف,سلة,الدمام,الجامعيين,السبت,"صباحًا, ليلاً",5,احترافي
ID_10196,لولوة العتيبي,35,أنثى,مبتدئ,تنس طاولة,جدة,الحمراء,"السبت, الاثنين, الجمعة","ليلاً, عصرًا, صباحًا",1,تنافسي
ID_10197,أحمد القحطاني,36,أنثى,محترف,بادل,المدينة,العزيزية,الجمعة,"عصرًا, ليلاً",1,احترافي
ID_10198,لولوة المالكي,37,أنثى,محترف,كرة القدم,الدمام,النخيل,"السبت, الخميس","مساءً, ظهرًا, ليلاً",3,احترافي
ID_10199,محمد العنبر,44,ذكر,متقدم,بادل,أبها,الخالدية,"السبت, الاثنين","مساءً, ظهرًا",5,ودي
ID_10200,ريم الشمري,20,ذكر,مبتدئ,كرة القدم,مكة,بطحاء قريش,"الاثنين, الثلاثاء",مساءً,5,احترافي
ID_10201,نورة الدوسري,23,ذكر,متقدم,كرة القدم,الرياض,العليا,"الأحد, الخميس","مساءً, ظهرًا, ليلاً",1,تنافسي
ID_10202,سالم المالكي,38,ذكر,متقدم,كرة الطائرة,بريدة,المنتزه,السبت,"ظهرًا, عصرًا, ليلاً",1,تنافسي
ID_10203,شهد الخثعمي,42,أنثى,متقدم,كرة القدم,جدة,الصفا,"الثلاثاء, الجمعة, الأربعاء","ليلاً, عصرًا",4,تنافسي
ID_10204,شهد الدوسري,23,أنثى,متوسط,تنس,الخبر,الدوحة,"السبت, الاثنين, الجمعة","ليلاً, مساءً",4,احترافي
ID_10205,ماجد الشمري,21,أنثى,متوسط,بادل,الخبر,الخبر الشمالية,"السبت, الأحد","ليلاً, ظهرًا, عصرًا",2,احترافي
ID_10206,جواهر العسيري,25,ذكر,متقدم,تنس,الدمام,النخيل,"الأربعاء, الثلاثاء, الخميس","عصرًا, ظهرًا, مساءً",5,تنافسي
ID_10207,رزان العتيبي,32,أنثى,محترف,تنس,تبوك,النهضة,الاثنين,"عصرًا, ليلاً, ظهرًا",1,تنافسي
ID_10208,شهد العنبر,37,ذكر,متوسط,بادل,بريدة,المنتزه,الأحد,"مساءً, صباحًا, عصرًا",5,احترافي
ID_10209,جواهر المالكي,35,أنثى,متوسط,سكواش,الخبر,الحزام الذهبي,"الاثنين, السبت","عصرًا, ليلاً",5,ودي
ID_10210,سارة المالكي,37,ذكر,متقدم,كرة الطائرة,بريدة,الريان,"الأحد, الثلاثاء, السبت","مساءً, صباحًا",5,احترافي
ID_10211,رزان العسيري,34,أنثى,متوسط,تنس,الرياض,السويدي,"السبت, الخميس, الاثنين","ظهرًا, عصرًا, ليلاً",2,احترافي
ID_10212,رزان العنزي,39,أنثى,متقدم,سلة,جدة,السلامة,"السبت, الأحد, الجمعة, الثلاثاء","ظهرًا, عصرًا",1,ودي
ID_10213,جواهر المالكي,28,أنثى,متوسط,تنس,الرياض,العليا,"السبت, الجمعة, الاثنين",ليلاً,3,تنافسي
ID_10214,عبدالله القرشي,30,ذكر,متوسط,سلة,المدينة,الخالدية,"الاثنين, الأحد, الثلاثاء",عصرًا,1,تنافسي
ID_10215,فهد العنزي,38,أنثى,مبتدئ,كرة الطائرة,الخبر,العقربية,"الجمعة, الخميس","صباحًا, ليلاً, مساءً",3,احترافي
ID_10216,راكان العنزي,26,أنثى,متوسط,تنس,بريدة,المنتزه,"الخميس, السبت","عصرًا, ظهرًا",1,تنافسي
ID_10217,نورة العسيري,27,أنثى,محترف,تنس,أبها,الضباب,"الثلاثاء, الأربعاء","ظهرًا, مساءً, صباحًا",2,تنافسي
ID_10218,راكان القحطاني,30,أنثى,متوسط,سكواش,الدمام,الجامعيين,"الجمعة, الخميس, السبت, الثلاثاء","ليلاً, مساءً, عصرًا",4,تنافسي
ID_10219,علي العتيبي,18,أنثى,مبتدئ,سلة,المدينة,الخالدية,الثلاثاء,عصرًا,3,احترافي
ID_10220,ناصر الهاجري,36,أنثى,متقدم,كرة القدم,مكة,العوالي,الأحد,"صباحًا, عصرًا",5,تنافسي
ID_10221,علي السبيعي,44,أنثى,مبتدئ,سكواش,جدة,الحمراء,"الثلاثاء, الأحد, السبت",ليلاً,2,احترافي
ID_10222,طارق الشمري,23,أنثى,محترف,بادل,الرياض,العليا,"الخميس, الاثنين","ظهرًا, صباحًا",4,ودي
ID_10223,ياسر العسيري,44,ذكر,محترف,كرة القدم,أبها,الضباب,"الثلاثاء, السبت, الأربعاء","ظهرًا, صباحًا",2,تنافسي
ID_10224,سارة الهاجري,20,ذكر,متوسط,بادل,بريدة,الوسيطى,الخميس,"عصرًا, ظهرًا, ليلاً",1,احترافي
ID_10225,جواهر العنزي,23,ذكر,متوسط,بادل,الدمام,الشاطئ,الأربعاء,صباحًا,1,ودي
ID_10226,أحمد الهاجري,39,أنثى,متقدم,سلة,مكة,الشوقية,"السبت, الخميس",صباحًا,4,تنافسي
ID_10227,ناصر الحربي,28,أنثى,مبتدئ,كرة القدم,مكة,الكعكية,الاثنين,"صباحًا, ظهرًا, مساءً",1,ودي
ID_10228,جواهر الحربي,28,أنثى,متوسط,كرة القدم,جدة,الصفا,"الأحد, الاثنين, السبت",ليلاً,4,احترافي
ID_10229,حسن الغامدي,20,أنثى,متوسط,تنس طاولة,جدة,الصفا,"الخميس, الجمعة",عصرًا,3,احترافي
ID_10230,فاطمة الحربي,23,ذكر,متوسط,سكواش,الدمام,الريان,"الخميس, الثلاثاء, السبت",ظهرًا,4,تنافسي
ID_10231,جمال القرشي,42,ذكر,مبتدئ,بادل,الطائف,النسيم,الخميس,"صباحًا, عصرًا",1,تنافسي
ID_10232,بدر الشمري,25,أنثى,مبتدئ,تنس طاولة,المدينة,العزيزية,"الجمعة, الثلاثاء, الخميس","عصرًا, ظهرًا",4,احترافي
ID_10233,ريم العسيري,25,ذكر,متوسط,كرة القدم,المدينة,العاقول,"السبت, الأحد",صباحًا,3,احترافي
ID_10234,فهد العسيري,25,أنثى,محترف,تنس طاولة,المدينة,الخالدية,"السبت, الأربعاء",ليلاً,4,احترافي
ID_10235,فاطمة القرشي,22,أنثى,مبتدئ,تنس,الرياض,السويدي,"الأحد, الخميس","صباحًا, ليلاً",2,تنافسي
ID_10236,عبدالله الخثعمي,24,أنثى,مبتدئ,سكواش,الدمام,الشاطئ,"الخميس, الاثنين, الأحد","صباحًا, مساءً",5,تنافسي
ID_10237,راكان القحطاني,28,أنثى,متقدم,تنس,الدمام,الشاطئ,"الجمعة, الاثنين, الثلاثاء","صباحًا, مساءً",1,تنافسي
ID_10238,ناصر الشمري,36,أنثى,متوسط,سكواش,الدمام,الشاطئ,"الخميس, الجمعة",مساءً,5,احترافي
ID_10239,خالد السبيعي,37,أنثى,متوسط,سكواش,المدينة,العاقول,"الأربعاء, الاثنين","ظهرًا, ليلاً, صباحًا",4,احترافي
ID_10240,عبدالله الشمري,35,أنثى,محترف,كرة الطائرة,الخبر,الدوحة,الجمعة,"عصرًا, مساءً, ظهرًا",2,ودي
ID_10241,حسن الدوسري,40,أنثى,متقدم,سلة,أبها,السروات,"الاثنين, الثلاثاء, السبت","ليلاً, عصرًا",4,احترافي
ID_10242,راكان الشمري,40,أنثى,متوسط,تنس طاولة,الطائف,شهار,"الجمعة, الثلاثاء, الأحد, السبت","صباحًا, ليلاً, ظهرًا",4,احترافي
ID_10243,راكان العنبر,38,ذكر,محترف,تنس,تبوك,الشمال,"الخميس, الأربعاء, الجمعة","صباحًا, ظهرًا, مساءً",5,ودي
ID_10244,سلمان الخثعمي,29,ذكر,مبتدئ,تنس,الرياض,اليرموك,"الجمعة, السبت, الثلاثاء","ظهرًا, صباحًا, عصرًا",4,تنافسي
ID_10245,محمد الغامدي,21,ذكر,متقدم,تنس طاولة,الطائف,الوسام,"الجمعة, الثلاثاء, السبت",عصرًا,2,ودي
ID_10246,سارة العسيري,27,ذكر,مبتدئ,تنس طاولة,بريدة,الرابية,"الثلاثاء, الخميس","صباحًا, ليلاً",4,ودي
ID_10247,رزان الشمري,34,ذكر,مبتدئ,سكواش,الخبر,العقربية,الأحد,صباحًا,4,تنافسي
ID_10248,طارق الشمري,26,ذكر,متوسط,بادل,الدمام,الريان,"السبت, الخميس, الأربعاء",ليلاً,1,تنافسي
ID_10249,هند العتيبي,37,ذكر,متقدم,كرة الطائرة,الخبر,العقربية,"الثلاثاء, الأحد",عصرًا,5,ودي
ID_10250,مها الخثعمي,26,أنثى,محترف,تنس,تبوك,العليا,"الثلاثاء, الأحد, الخميس","صباحًا, ظهرًا, مساءً",5,احترافي
ID_10251,سارة المالكي,42,أنثى,متوسط,تنس,بريدة,الوسيطى,"السبت, الأربعاء, الجمعة","ظهرًا, ليلاً, عصرًا",4,تنافسي
ID_10252,سالم الهاجري,30,ذكر,محترف,سلة,جدة,الفيصلية,السبت,عصرًا,5,ودي
ID_10253,ياسر الحربي,34,ذكر,مبتدئ,كرة الطائرة,أبها,السروات,الثلاثاء,"عصرًا, مساءً, صباحًا",2,تنافسي
ID_10254,لولوة المالكي,26,ذكر,محترف,سلة,الدمام,الخليج,"السبت, الأربعاء, الخميس","ليلاً, عصرًا, صباحًا",1,تنافسي
ID_10255,ماجد الدوسري,31,أنثى,متوسط,سلة,المدينة,الدويمة,"الأحد, الخميس, الأربعاء, الاثنين","صباحًا, عصرًا",2,تنافسي
ID_10256,عبدالرحمن الشمراني,43,ذكر,متقدم,تنس,بريدة,الرابية,"الجمعة, الثلاثاء, الأحد",عصرًا,1,تنافسي
ID_10257,سالم الهاجري,41,ذكر,متوسط,سكواش,الرياض,العليا,"الثلاثاء, الخميس, الأربعاء","ظهرًا, صباحًا, ليلاً",3,احترافي
ID_10258,رزان الدوسري,33,أنثى,مبتدئ,تنس,مكة,الشوقية,"الأربعاء, السبت, الخميس, الأحد",صباحًا,5,ودي
ID_10259,عبدالرحمن القرشي,39,ذكر,محترف,تنس,الرياض,الملز,"الأربعاء, السبت","ليلاً, عصرًا, صباحًا",4,احترافي
ID_10260,حسن الشمري,29,أنثى,متقدم,سلة,الطائف,النسيم,الاثنين,"ليلاً, عصرًا",1,تنافسي
ID_10261,سعيد الشمري,18,أنثى,متقدم,بادل,بريدة,المنتزه,"السبت, الجمعة",مساءً,4,ودي
ID_10262,عبدالرحمن المالكي,36,ذكر,متقدم,كرة القدم,الدمام,النخيل,"الأحد, السبت, الأربعاء, الاثنين","صباحًا, عصرًا",2,ودي
ID_10263,جمال العسيري,26,أنثى,مبتدئ,كرة الطائرة,جدة,السلامة,"السبت, الاثنين, الأربعاء, الجمعة","ليلاً, ظهرًا, مساءً",3,احترافي
